src,dst,sport,dport,protocol,prr,delay,rtt,fct,wpr
BRU_h0,MIL_h0,219,239,udp,0.9921855921855922,0.14849070836075884,,,
MIL_h0,ZAG_h0,217,237,udp,0.9997557997557998,0.008160547390179804,,,
HAM_h0,PRA_h0,218,238,udp,1.0,0.013383216881198907,,,
VIE_h0,ZAG_h0,60003,60003,udp,0.0,,,,
SIN_h0,MAD_h0,210,230,udp,1.0,0.008069315585461291,,,
LIS_h0,MAD_h0,201,221,udp,1.0,0.005432294063819695,,,
BIL_h0,PAR_h0,202,222,udp,0.999023199023199,0.04969878722391103,,,
GEN_h0,PRA_h0,303,311,udp,1.0,0.0250059432237855,,,1.0
THE_h0,ZAG_h0,215,235,udp,1.0,0.008341039173186772,,,
LIS_h0,MAD_h0,60001,60001,udp,0.0,,,,
FRA_h0,LJU_h0,3,15,udp,0.014896214896214897,0.015269947833702212,,,
SIN_h0,POR_h0,209,229,udp,1.0,0.005626537977411925,,,
FRA_h0,LJU_h0,11,23,udp,0.01562881562881563,0.01600787788629532,,,
BEL_h0,SOF_h0,207,227,udp,1.0,0.002929013698237865,,,
MAR_h0,PRA_h0,101,113,udp,0.0,,,,
MAR_h0,PRA_h0,105,117,udp,0.0,,,,
AMS_h0,BUC_h0,302,310,udp,1.0,0.04014888729659047,,,0.0
FRA_h0,BUD_h0,60011,60012,udp,0.0,,,,
LIS_h0,THE_h0,301,309,udp,1.0,0.04233113302869727,,,1.0
MAR_h0,PRA_h0,109,121,udp,0.0,,,,
BUC_h0,BEL_h0,213,233,udp,1.0,0.005611206702114752,,,
BER_h0,HAM_h0,204,224,udp,1.0,0.0029553125775049604,,,
WAR_h0,MAD_h0,304,312,udp,1.0,0.029433042321053576,,,0.0
FRA_h0,LJU_h0,7,19,udp,0.015384615384615385,0.015903340445624456,,,
LON_h0,THE_h0,60002,60002,udp,0.0,,,,
GEN_h0,POR_h0,10,22,tcp,1.0,,0.07984379188900746,8.497771501541138,
LON_h0,GEN_h0,9,21,tcp,1.0,,0.10538190997927155,10.34896683692932,
BIL_h0,BRU_h0,211,231,tcp,1.0,,0.06981199403697078,8.395333528518679,
WAR_h0,PRA_h0,208,228,tcp,1.0,,0.018872195984703632,12.46017336845398,
LON_h0,HAM_h0,308,316,tcp,0.0,,,,
LJU_h0,BER_h0,306,314,tcp,0.0,,,,
AMS_h0,MAR_h0,4,16,tcp,1.0,,0.0654959614068441,9.034883737564089,
MIL_h0,BUD_h0,106,118,tcp,1.0,,0.0800492527932961,24.396165370941162,
MAD_h0,AMS_h0,111,123,tcp,1.0,,0.10152405831739961,15.86256194114685,
BIL_h0,BUD_h0,305,313,tcp,0.0,,,,
AMS_h0,MAR_h0,8,20,tcp,1.0,,0.056723836697800546,9.582624912261963,
LON_h0,GEN_h0,5,17,tcp,1.0,,0.07577459515984464,11.92156171798706,
LON_h0,GEN_h0,1,13,tcp,1.0,,0.06259101391806722,8.603925704956055,
AMS_h0,MAR_h0,12,24,tcp,1.0,,0.09562356623376624,11.482204675674438,
PAR_h0,MAR_h0,212,232,tcp,1.0,,0.0705937616262065,8.96442484855652,
BRA_h0,LON_h0,108,120,tcp,1.0,,0.12265899659442724,19.052847623825073,
BRA_h0,POR_h0,307,315,tcp,0.0,,,,
AMS_h0,VIE_h0,220,240,tcp,1.0,,0.06358735349351008,8.418317079544067,
BRA_h0,LON_h0,112,124,tcp,1.0,,0.10320817643410853,17.208046197891235,
MIL_h0,BUD_h0,102,114,tcp,1.0,,0.09609590174804099,47.49134254455566,
BRA_h0,LON_h0,104,116,tcp,1.0,,0.06684187578814628,11.414850950241089,
BRA_h0,MIL_h0,214,234,tcp,1.0,,0.07775414682430574,9.915544748306273,
MAD_h0,AMS_h0,107,119,tcp,1.0,,0.07359867177033493,11.366649627685547,
PRA_h0,VIE_h0,205,225,tcp,1.0,,0.06917189413369713,8.321355104446411,
MAD_h0,AMS_h0,103,115,tcp,1.0,,0.061758069624423456,10.674370765686037,
GEN_h0,POR_h0,2,14,tcp,1.0,,0.07268359898628503,10.833394050598145,
VIE_h0,ZAG_h0,216,236,tcp,1.0,,0.06701490381179273,8.524917364120482,
MIL_h0,BUD_h0,110,122,tcp,1.0,,0.09240979218573046,12.961964130401613,
GEN_h0,POR_h0,6,18,tcp,1.0,,0.07022600238592305,8.539662837982178,
BRU_h0,PAR_h0,203,223,tcp,1.0,,0.09234359657412877,13.209025382995605,
MIL_h0,LJU_h0,206,226,tcp,1.0,,0.0636876912950469,8.611103057861326,
