src,dst,sport,dport,protocol,prr,delay,rtt,fct,wpr
BRU_h0,MIL_h0,219,239,udp,0.9936507936507937,0.1511087748658074,,,
MIL_h0,ZAG_h0,217,237,udp,0.9995115995115995,0.008125684035893265,,,
HAM_h0,PRA_h0,218,238,udp,1.0,0.013384955153506026,,,
VIE_h0,ZAG_h0,60003,60003,udp,0.0,,,,
SIN_h0,MAD_h0,210,230,udp,1.0,0.008049982604235228,,,
LIS_h0,MAD_h0,201,221,udp,1.0,0.005396198498605954,,,
BIL_h0,PAR_h0,202,222,udp,0.9987789987789988,0.06954541287970135,,,
GEN_h0,PRA_h0,303,311,udp,0.7328990228013029,0.02201144986682468,,,1.0
THE_h0,ZAG_h0,215,235,udp,1.0,0.00828962896624182,,,
LIS_h0,MAD_h0,60001,60001,udp,0.0,,,,
FRA_h0,LJU_h0,3,15,udp,0.015873015873015872,0.01794289809006911,,,
SIN_h0,POR_h0,209,229,udp,1.0,0.00557532857771467,,,
FRA_h0,LJU_h0,11,23,udp,0.016605616605616606,0.01588171019273646,,,
BEL_h0,SOF_h0,207,227,udp,1.0,0.002903297561720032,,,
MAR_h0,PRA_h0,101,113,udp,0.0,,,,
MAR_h0,PRA_h0,105,117,udp,0.0,,,,
AMS_h0,BUC_h0,302,310,udp,0.9987789987789988,0.0456639233894628,,,0.0
FRA_h0,BUD_h0,60011,60012,udp,0.0,,,,
LIS_h0,THE_h0,301,309,udp,1.0,0.04206360173400282,,,1.0
MAR_h0,PRA_h0,109,121,udp,0.0,,,,
BUC_h0,BEL_h0,213,233,udp,1.0,0.005659221933292673,,,
BER_h0,HAM_h0,204,224,udp,1.0,0.0028671080085092993,,,
WAR_h0,MAD_h0,304,312,udp,1.0,0.025173733461748418,,,0.0
FRA_h0,LJU_h0,7,19,udp,0.014896214896214897,0.015899693379636672,,,
LON_h0,THE_h0,60002,60002,udp,0.0,,,,
GEN_h0,POR_h0,10,22,tcp,1.0,,0.0645836128401499,8.760175704956055,
LON_h0,GEN_h0,9,21,tcp,1.0,,0.0848893765925926,10.403507709503174,
BIL_h0,BRU_h0,211,231,tcp,1.0,,0.07933863306808134,8.368636846542357,
WAR_h0,PRA_h0,208,228,tcp,1.0,,0.01949138818297332,12.440792083740234,
LON_h0,HAM_h0,308,316,tcp,0.0,,,,
LJU_h0,BER_h0,306,314,tcp,0.0,,,,
AMS_h0,MAR_h0,4,16,tcp,1.0,,0.08393702699530516,8.815573453903196,
MIL_h0,BUD_h0,106,118,tcp,1.0,,0.0789010772436788,23.78711104393005,
MAD_h0,AMS_h0,111,123,tcp,1.0,,0.09850214312039311,12.462549924850464,
BIL_h0,BUD_h0,305,313,tcp,0.0,,,,
AMS_h0,MAR_h0,8,20,tcp,1.0,,0.06879655226769911,9.54771852493286,
LON_h0,GEN_h0,5,17,tcp,1.0,,0.07315033500108765,8.61590576171875,
LON_h0,GEN_h0,1,13,tcp,1.0,,0.08475157315278187,8.508341073989866,
AMS_h0,MAR_h0,12,24,tcp,1.0,,0.09141317974971559,10.540459871292112,
PAR_h0,MAR_h0,212,232,tcp,1.0,,0.06982624228675137,8.400699377059938,
BRA_h0,LON_h0,108,120,tcp,1.0,,0.12844211514052584,17.234684705734253,
BRA_h0,POR_h0,307,315,tcp,0.0,,,,
AMS_h0,VIE_h0,220,240,tcp,1.0,,0.07381206708595388,8.487551689147951,
BRA_h0,LON_h0,112,124,tcp,1.0,,0.09769908237779118,19.10917377471924,
MIL_h0,BUD_h0,102,114,tcp,1.0,,0.07292215608604406,49.777010917663574,
BRA_h0,LON_h0,104,116,tcp,1.0,,0.07564140579710145,8.552570104598999,
BRA_h0,MIL_h0,214,234,tcp,1.0,,0.07084528229665073,11.51815152168274,
MAD_h0,AMS_h0,107,119,tcp,1.0,,0.0816720655105973,13.241054058074953,
PRA_h0,VIE_h0,205,225,tcp,1.0,,0.06332626489184692,8.593898773193361,
MAD_h0,AMS_h0,103,115,tcp,1.0,,0.0646657598068799,9.902912378311155,
GEN_h0,POR_h0,2,14,tcp,1.0,,0.09110801937046005,12.666148900985718,
VIE_h0,ZAG_h0,216,236,tcp,1.0,,0.08906859444444444,8.600413084030151,
MIL_h0,BUD_h0,110,122,tcp,1.0,,0.05431163543599257,19.74133801460266,
GEN_h0,POR_h0,6,18,tcp,1.0,,0.057412973660030626,11.504107475280762,
BRU_h0,PAR_h0,203,223,tcp,1.0,,0.0910348706662647,13.222052097320555,
MIL_h0,LJU_h0,206,226,tcp,1.0,,0.06372811901234568,8.617686748504639,
